time,customer_no,location
20:17:00,780,dairy
20:17:00,786,drinks
20:17:00,788,dairy
20:17:00,791,checkout
20:17:00,792,dairy
20:17:00,794,checkout
20:17:00,795,dairy
20:17:00,796,drinks
20:17:00,797,dairy
20:17:00,798,dairy
20:18:00,780,dairy
20:18:00,786,fruit
20:18:00,788,dairy
20:18:00,792,dairy
20:18:00,795,dairy
20:18:00,796,checkout
20:18:00,797,dairy
20:18:00,798,checkout
20:18:00,799,fruit
20:19:00,780,dairy
20:19:00,786,dairy
20:19:00,788,dairy
20:19:00,792,dairy
20:19:00,795,drinks
20:19:00,797,dairy
20:19:00,799,fruit
20:19:00,800,drinks
20:20:00,780,dairy
20:20:00,786,fruit
20:20:00,788,dairy
20:20:00,792,checkout
20:20:00,795,drinks
20:20:00,797,dairy
20:20:00,799,fruit
20:20:00,800,checkout
20:20:00,801,dairy
20:21:00,780,dairy
20:21:00,786,fruit
20:21:00,788,dairy
20:21:00,795,dairy
20:21:00,797,dairy
20:21:00,799,fruit
20:21:00,801,dairy
20:21:00,802,dairy
20:22:00,780,dairy
20:22:00,786,fruit
20:22:00,788,dairy
20:22:00,795,dairy
20:22:00,797,dairy
20:22:00,799,fruit
20:22:00,801,dairy
20:22:00,802,dairy
20:22:00,803,fruit
20:23:00,780,dairy
20:23:00,786,dairy
20:23:00,788,spices
20:23:00,795,dairy
20:23:00,797,dairy
20:23:00,799,fruit
20:23:00,801,drinks
20:23:00,802,checkout
20:23:00,803,fruit
20:23:00,804,fruit
20:24:00,780,dairy
20:24:00,786,dairy
20:24:00,788,checkout
20:24:00,795,dairy
20:24:00,797,dairy
20:24:00,799,checkout
20:24:00,801,checkout
20:24:00,803,checkout
20:24:00,804,fruit
20:24:00,805,spices
20:25:00,780,dairy
20:25:00,786,dairy
20:25:00,795,dairy
20:25:00,797,dairy
20:25:00,801,checkout
20:25:00,804,fruit
20:25:00,805,drinks
20:25:00,806,dairy
20:26:00,780,dairy
20:26:00,786,dairy
20:26:00,795,dairy
20:26:00,797,dairy
20:26:00,804,spices
20:26:00,805,checkout
20:26:00,806,fruit
20:26:00,807,fruit
20:27:00,780,dairy
20:27:00,786,dairy
20:27:00,795,dairy
20:27:00,797,dairy
20:27:00,804,checkout
20:27:00,806,fruit
20:27:00,807,drinks
20:27:00,808,dairy
20:28:00,780,fruit
20:28:00,786,fruit
20:28:00,795,dairy
20:28:00,797,dairy
20:28:00,806,checkout
20:28:00,807,checkout
20:28:00,808,dairy
20:28:00,809,drinks
20:29:00,780,fruit
20:29:00,786,fruit
20:29:00,795,dairy
20:29:00,797,dairy
20:29:00,807,checkout
20:29:00,808,spices
20:29:00,809,drinks
20:29:00,810,spices
20:30:00,780,fruit
20:30:00,786,fruit
20:30:00,795,dairy
20:30:00,797,dairy
20:30:00,808,spices
20:30:00,809,drinks
20:30:00,810,spices
20:30:00,811,spices
20:31:00,780,fruit
20:31:00,786,dairy
20:31:00,795,dairy
20:31:00,797,checkout
20:31:00,808,spices
20:31:00,809,dairy
20:31:00,810,checkout
20:31:00,811,dairy
20:31:00,812,drinks
20:32:00,780,fruit
20:32:00,786,drinks
20:32:00,795,dairy
20:32:00,808,checkout
20:32:00,809,drinks
20:32:00,811,dairy
20:32:00,812,fruit
20:32:00,813,spices
20:33:00,780,checkout
20:33:00,786,checkout
20:33:00,795,drinks
20:33:00,809,spices
20:33:00,811,dairy
20:33:00,812,fruit
20:33:00,813,fruit
20:33:00,814,spices
20:34:00,786,checkout
20:34:00,795,drinks
20:34:00,809,spices
20:34:00,811,dairy
20:34:00,812,checkout
20:34:00,813,checkout
20:34:00,814,spices
20:34:00,815,drinks
20:35:00,795,drinks
20:35:00,809,drinks
20:35:00,811,dairy
20:35:00,813,checkout
20:35:00,814,checkout
20:35:00,815,spices
20:35:00,816,dairy
20:36:00,795,fruit
20:36:00,809,drinks
20:36:00,811,dairy
20:36:00,814,checkout
20:36:00,815,spices
20:36:00,816,dairy
20:36:00,817,dairy
20:37:00,795,fruit
20:37:00,809,drinks
20:37:00,811,dairy
20:37:00,815,spices
20:37:00,816,fruit
20:37:00,817,dairy
20:37:00,818,spices
20:38:00,795,fruit
20:38:00,809,fruit
20:38:00,811,dairy
20:38:00,815,fruit
20:38:00,816,fruit
20:38:00,817,dairy
20:38:00,818,spices
20:38:00,819,fruit
20:39:00,795,fruit
20:39:00,809,checkout
20:39:00,811,spices
20:39:00,815,dairy
20:39:00,816,checkout
20:39:00,817,dairy
20:39:00,818,fruit
20:39:00,819,fruit
20:39:00,820,fruit
20:40:00,795,checkout
20:40:00,811,checkout
20:40:00,815,spices
20:40:00,817,dairy
20:40:00,818,fruit
20:40:00,819,fruit
20:40:00,820,fruit
20:40:00,821,drinks
20:41:00,811,checkout
20:41:00,815,drinks
20:41:00,817,dairy
20:41:00,818,dairy
20:41:00,819,checkout
20:41:00,820,fruit
20:41:00,821,checkout
20:41:00,822,dairy
20:42:00,815,drinks
20:42:00,817,dairy
20:42:00,818,dairy
20:42:00,820,fruit
20:42:00,822,dairy
20:42:00,823,spices
20:43:00,815,drinks
20:43:00,817,dairy
20:43:00,818,dairy
20:43:00,820,fruit
20:43:00,822,spices
20:43:00,823,spices
20:43:00,824,drinks
20:44:00,815,spices
20:44:00,817,checkout
20:44:00,818,dairy
20:44:00,820,fruit
20:44:00,822,spices
20:44:00,823,drinks
20:44:00,824,spices
20:44:00,825,spices
20:45:00,815,spices
20:45:00,818,dairy
20:45:00,820,fruit
20:45:00,822,spices
20:45:00,823,checkout
20:45:00,824,fruit
20:45:00,825,drinks
20:45:00,826,fruit
20:46:00,815,checkout
20:46:00,818,dairy
20:46:00,820,fruit
20:46:00,822,spices
20:46:00,824,fruit
20:46:00,825,fruit
20:46:00,826,checkout
20:46:00,827,drinks
20:47:00,818,dairy
20:47:00,820,fruit
20:47:00,822,spices
20:47:00,824,fruit
20:47:00,825,checkout
20:47:00,827,drinks
20:47:00,828,drinks
20:48:00,818,fruit
20:48:00,820,checkout
20:48:00,822,spices
20:48:00,824,dairy
20:48:00,827,checkout
20:48:00,828,checkout
20:48:00,829,drinks
20:49:00,818,fruit
20:49:00,822,checkout
20:49:00,824,dairy
20:49:00,828,checkout
20:49:00,829,drinks
20:49:00,830,dairy
20:50:00,818,fruit
20:50:00,824,checkout
20:50:00,829,drinks
20:50:00,830,dairy
20:50:00,831,drinks
20:51:00,818,dairy
20:51:00,829,drinks
20:51:00,830,spices
20:51:00,831,drinks
20:51:00,832,drinks
20:52:00,818,spices
20:52:00,829,checkout
20:52:00,830,spices
20:52:00,831,drinks
20:52:00,832,checkout
20:52:00,833,drinks
20:53:00,818,spices
20:53:00,830,spices
20:53:00,831,drinks
20:53:00,833,drinks
20:53:00,834,fruit
20:54:00,818,drinks
20:54:00,830,checkout
20:54:00,831,spices
20:54:00,833,fruit
20:54:00,834,dairy
20:54:00,835,fruit
20:55:00,818,drinks
20:55:00,831,fruit
20:55:00,833,drinks
20:55:00,834,dairy
20:55:00,835,fruit
20:55:00,836,fruit
20:56:00,818,drinks
20:56:00,831,fruit
20:56:00,833,fruit
20:56:00,834,dairy
20:56:00,835,fruit
20:56:00,836,fruit
20:56:00,837,spices
20:57:00,818,drinks
20:57:00,831,checkout
20:57:00,833,fruit
20:57:00,834,dairy
20:57:00,835,checkout
20:57:00,836,dairy
20:57:00,837,checkout
20:57:00,838,dairy
20:58:00,818,drinks
20:58:00,833,fruit
20:58:00,834,dairy
20:58:00,836,dairy
20:58:00,838,dairy
20:58:00,839,spices
20:59:00,818,dairy
20:59:00,833,fruit
20:59:00,834,dairy
20:59:00,836,dairy
20:59:00,838,dairy
20:59:00,839,dairy
20:59:00,840,fruit
21:00:00,818,checkout
21:00:00,833,drinks
21:00:00,834,drinks
21:00:00,836,dairy
21:00:00,838,dairy
21:00:00,839,dairy
21:00:00,840,fruit
21:00:00,841,spices
21:01:00,833,drinks
21:01:00,834,checkout
21:01:00,836,dairy
21:01:00,838,drinks
21:01:00,839,dairy
21:01:00,840,drinks
21:01:00,841,spices
21:01:00,842,fruit
21:02:00,833,fruit
21:02:00,836,dairy
21:02:00,838,fruit
21:02:00,839,dairy
21:02:00,840,drinks
21:02:00,841,fruit
21:02:00,842,fruit
21:02:00,843,drinks
21:03:00,833,fruit
21:03:00,836,dairy
21:03:00,838,dairy
21:03:00,839,dairy
21:03:00,840,spices
21:03:00,841,fruit
21:03:00,842,fruit
21:03:00,843,spices
21:03:00,844,fruit
21:04:00,833,checkout
21:04:00,836,dairy
21:04:00,838,checkout
21:04:00,839,dairy
21:04:00,840,dairy
21:04:00,841,checkout
21:04:00,842,checkout
21:04:00,843,fruit
21:04:00,844,fruit
21:04:00,845,drinks
21:05:00,836,fruit
21:05:00,839,dairy
21:05:00,840,dairy
21:05:00,842,checkout
21:05:00,843,fruit
21:05:00,844,dairy
21:05:00,845,checkout
21:05:00,846,drinks
21:06:00,836,fruit
21:06:00,839,dairy
21:06:00,840,dairy
21:06:00,843,fruit
21:06:00,844,drinks
21:06:00,846,drinks
21:06:00,847,dairy
21:07:00,836,fruit
21:07:00,839,dairy
21:07:00,840,dairy
21:07:00,843,fruit
21:07:00,844,drinks
21:07:00,846,drinks
21:07:00,847,dairy
21:07:00,848,drinks
21:08:00,836,fruit
21:08:00,839,dairy
21:08:00,840,fruit
21:08:00,843,fruit
21:08:00,844,drinks
21:08:00,846,spices
21:08:00,847,dairy
21:08:00,848,drinks
21:08:00,849,spices
21:09:00,836,drinks
21:09:00,839,dairy
21:09:00,840,fruit
21:09:00,843,fruit
21:09:00,844,spices
21:09:00,846,spices
21:09:00,847,dairy
21:09:00,848,drinks
21:09:00,849,dairy
21:09:00,850,fruit
21:10:00,836,drinks
21:10:00,839,dairy
21:10:00,840,fruit
21:10:00,843,fruit
21:10:00,844,drinks
21:10:00,846,drinks
21:10:00,847,checkout
21:10:00,848,drinks
21:10:00,849,drinks
21:10:00,850,fruit
21:10:00,851,fruit
21:11:00,836,spices
21:11:00,839,fruit
21:11:00,840,fruit
21:11:00,843,fruit
21:11:00,844,spices
21:11:00,846,drinks
21:11:00,848,checkout
21:11:00,849,drinks
21:11:00,850,fruit
21:11:00,851,dairy
21:11:00,852,spices
21:12:00,836,dairy
21:12:00,839,checkout
21:12:00,840,checkout
21:12:00,843,fruit
21:12:00,844,checkout
21:12:00,846,drinks
21:12:00,849,checkout
21:12:00,850,drinks
21:12:00,851,dairy
21:12:00,852,spices
21:12:00,853,fruit
21:13:00,836,dairy
21:13:00,840,checkout
21:13:00,843,fruit
21:13:00,846,checkout
21:13:00,850,drinks
21:13:00,851,checkout
21:13:00,852,spices
21:13:00,853,dairy
21:13:00,854,spices
21:14:00,836,dairy
21:14:00,843,dairy
21:14:00,850,checkout
21:14:00,852,dairy
21:14:00,853,dairy
21:14:00,854,dairy
21:14:00,855,spices
21:15:00,836,dairy
21:15:00,843,dairy
21:15:00,852,dairy
21:15:00,853,dairy
21:15:00,854,dairy
21:15:00,855,spices
21:15:00,856,spices
21:16:00,836,checkout
21:16:00,843,dairy
21:16:00,852,dairy
21:16:00,853,checkout
21:16:00,854,dairy
21:16:00,855,drinks
21:16:00,856,dairy
21:16:00,857,spices
21:17:00,843,dairy
21:17:00,852,dairy
21:17:00,854,dairy
21:17:00,855,checkout
21:17:00,856,checkout
21:17:00,857,fruit
21:17:00,858,spices
21:18:00,843,dairy
21:18:00,852,dairy
21:18:00,854,checkout
21:18:00,856,checkout
21:18:00,857,dairy
21:18:00,858,spices
21:18:00,859,drinks
21:19:00,843,dairy
21:19:00,852,drinks
21:19:00,856,checkout
21:19:00,857,dairy
21:19:00,858,checkout
21:19:00,859,drinks
21:19:00,860,dairy
21:20:00,843,drinks
21:20:00,852,checkout
21:20:00,857,dairy
21:20:00,859,drinks
21:20:00,860,dairy
21:20:00,861,drinks
21:21:00,843,drinks
21:21:00,857,dairy
21:21:00,859,drinks
21:21:00,860,dairy
21:21:00,861,drinks
21:21:00,862,dairy
21:22:00,843,drinks
21:22:00,857,dairy
21:22:00,859,checkout
21:22:00,860,dairy
21:22:00,861,checkout
21:22:00,862,dairy
21:22:00,863,fruit
21:23:00,843,checkout
21:23:00,857,dairy
21:23:00,860,dairy
21:23:00,862,dairy
21:23:00,863,fruit
21:23:00,864,dairy
21:24:00,857,dairy
21:24:00,860,dairy
21:24:00,862,dairy
21:24:00,863,fruit
21:24:00,864,dairy
21:24:00,865,fruit
21:25:00,857,dairy
21:25:00,860,dairy
21:25:00,862,checkout
21:25:00,863,fruit
21:25:00,864,dairy
21:25:00,865,fruit
21:25:00,866,dairy
21:26:00,857,dairy
21:26:00,860,spices
21:26:00,863,fruit
21:26:00,864,dairy
21:26:00,865,drinks
21:26:00,866,dairy
21:26:00,867,dairy
21:27:00,857,checkout
21:27:00,860,drinks
21:27:00,863,fruit
21:27:00,864,dairy
21:27:00,865,drinks
21:27:00,866,checkout
21:27:00,867,dairy
21:27:00,868,drinks
21:28:00,860,spices
21:28:00,863,spices
21:28:00,864,checkout
21:28:00,865,drinks
21:28:00,867,dairy
21:28:00,868,drinks
21:28:00,869,drinks
21:29:00,860,dairy
21:29:00,863,spices
21:29:00,865,fruit
21:29:00,867,dairy
21:29:00,868,drinks
21:29:00,869,drinks
21:29:00,870,dairy
21:30:00,860,dairy
21:30:00,863,spices
21:30:00,865,drinks
21:30:00,867,dairy
21:30:00,868,drinks
21:30:00,869,drinks
21:30:00,870,checkout
21:30:00,871,drinks
21:31:00,860,dairy
21:31:00,863,spices
21:31:00,865,drinks
21:31:00,867,dairy
21:31:00,868,fruit
21:31:00,869,drinks
21:31:00,871,drinks
21:31:00,872,spices
21:32:00,860,dairy
21:32:00,863,spices
21:32:00,865,drinks
21:32:00,867,fruit
21:32:00,868,drinks
21:32:00,869,drinks
21:32:00,871,checkout
21:32:00,872,drinks
21:32:00,873,dairy
21:33:00,860,dairy
21:33:00,863,spices
21:33:00,865,drinks
21:33:00,867,fruit
21:33:00,868,drinks
21:33:00,869,drinks
21:33:00,872,checkout
21:33:00,873,dairy
21:33:00,874,fruit
21:34:00,860,dairy
21:34:00,863,dairy
21:34:00,865,drinks
21:34:00,867,fruit
21:34:00,868,drinks
21:34:00,869,drinks
21:34:00,873,spices
21:34:00,874,dairy
21:34:00,875,spices
21:35:00,860,dairy
21:35:00,863,dairy
21:35:00,865,drinks
21:35:00,867,checkout
21:35:00,868,drinks
21:35:00,869,drinks
21:35:00,873,spices
21:35:00,874,dairy
21:35:00,875,checkout
21:35:00,876,fruit
21:36:00,860,dairy
21:36:00,863,spices
21:36:00,865,checkout
21:36:00,868,checkout
21:36:00,869,checkout
21:36:00,873,dairy
21:36:00,874,checkout
21:36:00,876,dairy
21:36:00,877,drinks
21:37:00,860,spices
21:37:00,863,checkout
21:37:00,868,checkout
21:37:00,873,dairy
21:37:00,876,drinks
21:37:00,877,drinks
21:37:00,878,spices
21:38:00,860,drinks
21:38:00,868,checkout
21:38:00,873,dairy
21:38:00,876,checkout
21:38:00,877,drinks
21:38:00,878,dairy
21:38:00,879,spices
21:39:00,860,fruit
21:39:00,873,dairy
21:39:00,877,fruit
21:39:00,878,dairy
21:39:00,879,dairy
21:39:00,880,spices
21:40:00,860,fruit
21:40:00,873,fruit
21:40:00,877,fruit
21:40:00,878,dairy
21:40:00,879,dairy
21:40:00,880,spices
21:40:00,881,dairy
21:41:00,860,dairy
21:41:00,873,fruit
21:41:00,877,drinks
21:41:00,878,spices
21:41:00,879,checkout
21:41:00,880,spices
21:41:00,881,dairy
21:41:00,882,dairy
21:42:00,860,checkout
21:42:00,873,checkout
21:42:00,877,checkout
21:42:00,878,fruit
21:42:00,880,checkout
21:42:00,881,spices
21:42:00,882,dairy
21:42:00,883,spices
21:43:00,873,checkout
21:43:00,878,fruit
21:43:00,881,spices
21:43:00,882,dairy
21:43:00,883,spices
21:43:00,884,drinks
21:44:00,878,fruit
21:44:00,881,drinks
21:44:00,882,dairy
21:44:00,883,spices
21:44:00,884,spices
21:44:00,885,drinks
21:45:00,878,fruit
21:45:00,881,fruit
21:45:00,882,dairy
21:45:00,883,spices
21:45:00,884,checkout
21:45:00,885,drinks
21:45:00,886,spices
21:46:00,878,dairy
21:46:00,881,drinks
21:46:00,882,dairy
21:46:00,883,checkout
21:46:00,885,fruit
21:46:00,886,spices
21:46:00,887,drinks
21:47:00,878,dairy
21:47:00,881,drinks
21:47:00,882,dairy
21:47:00,885,fruit
21:47:00,886,dairy
21:47:00,887,fruit
21:47:00,888,dairy
21:48:00,878,dairy
21:48:00,881,drinks
21:48:00,882,dairy
21:48:00,885,fruit
21:48:00,886,checkout
21:48:00,887,drinks
21:48:00,888,dairy
21:48:00,889,fruit
21:49:00,878,checkout
21:49:00,881,drinks
21:49:00,882,dairy
21:49:00,885,fruit
21:49:00,887,fruit
21:49:00,888,dairy
21:49:00,889,fruit
21:49:00,890,drinks
21:50:00,881,checkout
21:50:00,882,dairy
21:50:00,885,fruit
21:50:00,887,fruit
21:50:00,888,dairy
21:50:00,889,drinks
21:50:00,890,checkout
21:50:00,891,fruit
21:51:00,882,dairy
21:51:00,885,spices
21:51:00,887,fruit
21:51:00,888,dairy
21:51:00,889,drinks
21:51:00,891,fruit
21:51:00,892,dairy
21:52:00,882,dairy
21:52:00,885,spices
21:52:00,887,fruit
21:52:00,888,dairy
21:52:00,889,drinks
21:52:00,891,fruit
21:52:00,892,dairy
21:52:00,893,fruit
21:53:00,882,dairy
21:53:00,885,drinks
21:53:00,887,fruit
21:53:00,888,dairy
21:53:00,889,drinks
21:53:00,891,fruit
21:53:00,892,dairy
21:53:00,893,fruit
21:53:00,894,fruit
21:54:00,882,dairy
21:54:00,885,drinks
21:54:00,887,checkout
21:54:00,888,dairy
21:54:00,889,fruit
21:54:00,891,checkout
21:54:00,892,dairy
21:54:00,893,fruit
21:54:00,894,fruit
21:54:00,895,spices
21:55:00,882,dairy
21:55:00,885,checkout
21:55:00,888,dairy
21:55:00,889,fruit
21:55:00,892,dairy
21:55:00,893,fruit
21:55:00,894,fruit
21:55:00,895,spices
21:55:00,896,fruit
21:56:00,882,dairy
21:56:00,888,dairy
21:56:00,889,checkout
21:56:00,892,dairy
21:56:00,893,checkout
21:56:00,894,fruit
21:56:00,895,spices
21:56:00,896,drinks
21:56:00,897,fruit
21:57:00,882,dairy
21:57:00,888,dairy
21:57:00,892,dairy
21:57:00,894,drinks
21:57:00,895,spices
21:57:00,896,checkout
21:57:00,897,checkout
21:57:00,898,fruit
21:58:00,882,dairy
21:58:00,888,dairy
21:58:00,892,dairy
21:58:00,894,drinks
21:58:00,895,dairy
21:58:00,897,checkout
21:58:00,898,fruit
21:58:00,899,dairy
21:59:00,882,dairy
21:59:00,888,dairy
21:59:00,892,dairy
21:59:00,894,drinks
21:59:00,895,dairy
21:59:00,898,fruit
21:59:00,899,dairy
21:59:00,900,drinks
